fid,name,left,top,right,bottom,id,Lat Grid,Lon Grid,Grid,Event Count
5474,Brooklyn,-73.9786,40.6744,-73.9744,40.6702,6893,42,66,Lat42Lon66,148
5479,Brooklyn,-73.9786,40.6702,-73.9744,40.666,6894,41,66,Lat41Lon66,81
5478,Brooklyn,-73.9786,40.666,-73.9744,40.6618,6895,40,66,Lat40Lon66,81
5502,Brooklyn,-73.9786,40.6618,-73.9744,40.6576,6896,39,66,Lat39Lon66,76
5501,Brooklyn,-73.9786,40.6576,-73.9744,40.6534,6897,38,66,Lat38Lon66,53
5504,Brooklyn,-73.9786,40.6534,-73.9744,40.6492,6898,37,66,Lat37Lon66,112
5503,Brooklyn,-73.9786,40.6492,-73.9744,40.645,6899,36,66,Lat36Lon66,182
5506,Brooklyn,-73.9786,40.645,-73.9744,40.6408,6900,35,66,Lat35Lon66,106
5505,Brooklyn,-73.9786,40.6408,-73.9744,40.6366,6901,34,66,Lat34Lon66,156
5508,Brooklyn,-73.9786,40.6366,-73.9744,40.6324,6902,33,66,Lat33Lon66,142
5507,Brooklyn,-73.9786,40.6324,-73.9744,40.6282,6903,32,66,Lat32Lon66,265
5489,Brooklyn,-73.9786,40.6282,-73.9744,40.624,6904,31,66,Lat31Lon66,129
5488,Brooklyn,-73.9786,40.624,-73.9744,40.6198,6905,30,66,Lat30Lon66,52
5492,Brooklyn,-73.9786,40.6198,-73.9744,40.6156,6906,29,66,Lat29Lon66,45
5490,Brooklyn,-73.9786,40.6156,-73.9744,40.6114,6907,28,66,Lat28Lon66,90
5496,Brooklyn,-73.9786,40.6114,-73.9744,40.6072,6908,27,66,Lat27Lon66,173
5494,Brooklyn,-73.9786,40.6072,-73.9744,40.603,6909,26,66,Lat26Lon66,186
5499,Brooklyn,-73.9786,40.603,-73.9744,40.5988,6910,25,66,Lat25Lon66,83
5498,Brooklyn,-73.9786,40.5988,-73.9744,40.5946,6911,24,66,Lat24Lon66,104
5245,Brooklyn,-73.9786,40.5946,-73.9744,40.5904,6912,23,66,Lat23Lon66,62
5244,Brooklyn,-73.9786,40.5904,-73.9744,40.5862,6913,22,66,Lat22Lon66,92
5247,Brooklyn,-73.9786,40.5862,-73.9744,40.582,6914,21,66,Lat21Lon66,12
5246,Brooklyn,-73.9786,40.582,-73.9744,40.5778,6915,20,66,Lat20Lon66,64
5249,Brooklyn,-73.9786,40.5778,-73.9744,40.5736,6916,19,66,Lat19Lon66,183
5248,Brooklyn,-73.9786,40.5736,-73.9744,40.5694,6917,18,66,Lat18Lon66,0
2177,Manhattan,-73.9744,40.8214,-73.9702,40.8172,6960,77,67,Lat77Lon67,0
2175,Manhattan,-73.9744,40.8172,-73.9702,40.813,6961,76,67,Lat76Lon67,0
2179,Manhattan,-73.9744,40.813,-73.9702,40.8088,6962,75,67,Lat75Lon67,0
2178,Manhattan,-73.9744,40.8088,-73.9702,40.8046,6963,74,67,Lat74Lon67,0
2181,Manhattan,-73.9744,40.8046,-73.9702,40.8004,6964,73,67,Lat73Lon67,0
2180,Manhattan,-73.9744,40.8004,-73.9702,40.7962,6965,72,67,Lat72Lon67,299
2183,Manhattan,-73.9744,40.7962,-73.9702,40.792,6966,71,67,Lat71Lon67,983
2182,Manhattan,-73.9744,40.792,-73.9702,40.7878,6967,70,67,Lat70Lon67,448
2163,Manhattan,-73.9744,40.7878,-73.9702,40.7836,6968,69,67,Lat69Lon67,399
2161,Manhattan,-73.9744,40.7836,-73.9702,40.7794,6969,68,67,Lat68Lon67,215
2166,Manhattan,-73.9744,40.7794,-73.9702,40.7752,6970,67,67,Lat67Lon67,0
2165,Manhattan,-73.9744,40.7752,-73.9702,40.771,6971,66,67,Lat66Lon67,0
2171,Manhattan,-73.9744,40.771,-73.9702,40.7668,6972,65,67,Lat65Lon67,75
2169,Manhattan,-73.9744,40.7668,-73.9702,40.7626,6973,64,67,Lat64Lon67,350
2174,Manhattan,-73.9744,40.7626,-73.9702,40.7584,6974,63,67,Lat63Lon67,727
2173,Manhattan,-73.9744,40.7584,-73.9702,40.7542,6975,62,67,Lat62Lon67,666
2191,Manhattan,-73.9744,40.7542,-73.9702,40.75,6976,61,67,Lat61Lon67,534
2189,Manhattan,-73.9744,40.75,-73.9702,40.7458,6977,60,67,Lat60Lon67,357
2195,Manhattan,-73.9744,40.7458,-73.9702,40.7416,6978,59,67,Lat59Lon67,226
2193,Manhattan,-73.9744,40.7416,-73.9702,40.7374,6979,58,67,Lat58Lon67,18
2199,Manhattan,-73.9744,40.7374,-73.9702,40.7332,6980,57,67,Lat57Lon67,0
2197,Manhattan,-73.9744,40.7332,-73.9702,40.729,6981,56,67,Lat56Lon67,46
2203,Manhattan,-73.9744,40.729,-73.9702,40.7248,6982,55,67,Lat55Lon67,209
2201,Manhattan,-73.9744,40.7248,-73.9702,40.7206,6983,54,67,Lat54Lon67,13
2185,Manhattan,-73.9744,40.7206,-73.9702,40.7164,6984,53,67,Lat53Lon67,8
2184,Manhattan,-73.9744,40.7164,-73.9702,40.7122,6985,52,67,Lat52Lon67,69
2187,Manhattan,-73.9744,40.7122,-73.9702,40.708,6986,51,67,Lat51Lon67,0
2186,Manhattan,-73.9744,40.708,-73.9702,40.7038,6987,50,67,Lat50Lon67,0
5261,Brooklyn,-73.9744,40.7038,-73.9702,40.6996,6988,49,67,Lat49Lon67,0
5260,Brooklyn,-73.9744,40.6996,-73.9702,40.6954,6989,48,67,Lat48Lon67,418
5263,Brooklyn,-73.9744,40.6954,-73.9702,40.6912,6990,47,67,Lat47Lon67,253
5262,Brooklyn,-73.9744,40.6912,-73.9702,40.687,6991,46,67,Lat46Lon67,117
5281,Brooklyn,-73.9744,40.687,-73.9702,40.6828,6992,45,67,Lat45Lon67,367
5279,Brooklyn,-73.9744,40.6828,-73.9702,40.6786,6993,44,67,Lat44Lon67,147
5285,Brooklyn,-73.9744,40.6786,-73.9702,40.6744,6994,43,67,Lat43Lon67,368
5283,Brooklyn,-73.9744,40.6744,-73.9702,40.6702,6995,42,67,Lat42Lon67,185
5287,Brooklyn,-73.9744,40.6702,-73.9702,40.666,6996,41,67,Lat41Lon67,47
5286,Brooklyn,-73.9744,40.666,-73.9702,40.6618,6997,40,67,Lat40Lon67,0
5289,Brooklyn,-73.9744,40.6618,-73.9702,40.6576,6998,39,67,Lat39Lon67,26
5288,Brooklyn,-73.9744,40.6576,-73.9702,40.6534,6999,38,67,Lat38Lon67,37
5267,Brooklyn,-73.9744,40.6534,-73.9702,40.6492,7000,37,67,Lat37Lon67,18
5266,Brooklyn,-73.9744,40.6492,-73.9702,40.645,7001,36,67,Lat36Lon67,137
5270,Brooklyn,-73.9744,40.645,-73.9702,40.6408,7002,35,67,Lat35Lon67,418
5268,Brooklyn,-73.9744,40.6408,-73.9702,40.6366,7003,34,67,Lat34Lon67,87
5274,Brooklyn,-73.9744,40.6366,-73.9702,40.6324,7004,33,67,Lat33Lon67,277
5272,Brooklyn,-73.9744,40.6324,-73.9702,40.6282,7005,32,67,Lat32Lon67,196
5278,Brooklyn,-73.9744,40.6282,-73.9702,40.624,7006,31,67,Lat31Lon67,43
5276,Brooklyn,-73.9744,40.624,-73.9702,40.6198,7007,30,67,Lat30Lon67,22
5295,Brooklyn,-73.9744,40.6198,-73.9702,40.6156,7008,29,67,Lat29Lon67,70
5294,Brooklyn,-73.9744,40.6156,-73.9702,40.6114,7009,28,67,Lat28Lon67,121
5297,Brooklyn,-73.9744,40.6114,-73.9702,40.6072,7010,27,67,Lat27Lon67,57
5296,Brooklyn,-73.9744,40.6072,-73.9702,40.603,7011,26,67,Lat26Lon67,109
5299,Brooklyn,-73.9744,40.603,-73.9702,40.5988,7012,25,67,Lat25Lon67,98
5298,Brooklyn,-73.9744,40.5988,-73.9702,40.5946,7013,24,67,Lat24Lon67,86
5301,Brooklyn,-73.9744,40.5946,-73.9702,40.5904,7014,23,67,Lat23Lon67,58
5300,Brooklyn,-73.9744,40.5904,-73.9702,40.5862,7015,22,67,Lat22Lon67,140
5291,Brooklyn,-73.9744,40.5862,-73.9702,40.582,7016,21,67,Lat21Lon67,87
5290,Brooklyn,-73.9744,40.582,-73.9702,40.5778,7017,20,67,Lat20Lon67,255
5293,Brooklyn,-73.9744,40.5778,-73.9702,40.5736,7018,19,67,Lat19Lon67,145
5292,Brooklyn,-73.9744,40.5736,-73.9702,40.5694,7019,18,67,Lat18Lon67,0
2239,Manhattan,-73.9702,40.8256,-73.966,40.8214,7061,78,68,Lat78Lon68,0
2241,Manhattan,-73.9702,40.8214,-73.966,40.8172,7062,77,68,Lat77Lon68,0
2240,Manhattan,-73.9702,40.8172,-73.966,40.813,7063,76,68,Lat76Lon68,0
2230,Manhattan,-73.9702,40.813,-73.966,40.8088,7064,75,68,Lat75Lon68,0
2229,Manhattan,-73.9702,40.8088,-73.966,40.8046,7065,74,68,Lat74Lon68,54
2232,Manhattan,-73.9702,40.8046,-73.966,40.8004,7066,73,68,Lat73Lon68,486
2231,Manhattan,-73.9702,40.8004,-73.966,40.7962,7067,72,68,Lat72Lon68,773
2234,Manhattan,-73.9702,40.7962,-73.966,40.792,7068,71,68,Lat71Lon68,324
2233,Manhattan,-73.9702,40.792,-73.966,40.7878,7069,70,68,Lat70Lon68,409
2236,Manhattan,-73.9702,40.7878,-73.966,40.7836,7070,69,68,Lat69Lon68,186
2235,Manhattan,-73.9702,40.7836,-73.966,40.7794,7071,68,68,Lat68Lon68,0
2253,Manhattan,-73.9702,40.7794,-73.966,40.7752,7072,67,68,Lat67Lon68,0
2251,Manhattan,-73.9702,40.7752,-73.966,40.771,7073,66,68,Lat66Lon68,155
2257,Manhattan,-73.9702,40.771,-73.966,40.7668,7074,65,68,Lat65Lon68,384
2255,Manhattan,-73.9702,40.7668,-73.966,40.7626,7075,64,68,Lat64Lon68,432
2261,Manhattan,-73.9702,40.7626,-73.966,40.7584,7076,63,68,Lat63Lon68,717
2259,Manhattan,-73.9702,40.7584,-73.966,40.7542,7077,62,68,Lat62Lon68,767
2265,Manhattan,-73.9702,40.7542,-73.966,40.75,7078,61,68,Lat61Lon68,365
2263,Manhattan,-73.9702,40.75,-73.966,40.7458,7079,60,68,Lat60Lon68,90
2243,Manhattan,-73.9702,40.7458,-73.966,40.7416,7080,59,68,Lat59Lon68,0
2242,Manhattan,-73.9702,40.7416,-73.966,40.7374,7081,58,68,Lat58Lon68,0
2245,Manhattan,-73.9702,40.7374,-73.966,40.7332,7082,57,68,Lat57Lon68,0
2244,Manhattan,-73.9702,40.7332,-73.966,40.729,7083,56,68,Lat56Lon68,0
2247,Manhattan,-73.9702,40.729,-73.966,40.7248,7084,55,68,Lat55Lon68,0
2246,Manhattan,-73.9702,40.7248,-73.966,40.7206,7085,54,68,Lat54Lon68,0
2250,Manhattan,-73.9702,40.7206,-73.966,40.7164,7086,53,68,Lat53Lon68,0
2248,Manhattan,-73.9702,40.7164,-73.966,40.7122,7087,52,68,Lat52Lon68,36.5
2269,Manhattan,-73.9702,40.7122,-73.966,40.708,7088,51,68,Lat51Lon68,80.5
2268,Manhattan,-73.9702,40.708,-73.966,40.7038,7089,50,68,Lat50Lon68,127
5331,Brooklyn,-73.9702,40.7038,-73.966,40.6996,7090,49,68,Lat49Lon68,0
5329,Brooklyn,-73.9702,40.6996,-73.966,40.6954,7091,48,68,Lat48Lon68,73
5333,Brooklyn,-73.9702,40.6954,-73.966,40.6912,7092,47,68,Lat47Lon68,255
5332,Brooklyn,-73.9702,40.6912,-73.966,40.687,7093,46,68,Lat46Lon68,132
5335,Brooklyn,-73.9702,40.687,-73.966,40.6828,7094,45,68,Lat45Lon68,307
5334,Brooklyn,-73.9702,40.6828,-73.966,40.6786,7095,44,68,Lat44Lon68,179
5313,Brooklyn,-73.9702,40.6786,-73.966,40.6744,7096,43,68,Lat43Lon68,145
5311,Brooklyn,-73.9702,40.6744,-73.966,40.6702,7097,42,68,Lat42Lon68,124
5315,Brooklyn,-73.9702,40.6702,-73.966,40.666,7098,41,68,Lat41Lon68,1
5314,Brooklyn,-73.9702,40.666,-73.966,40.6618,7099,40,68,Lat40Lon68,0
5320,Brooklyn,-73.9702,40.6618,-73.966,40.6576,7100,39,68,Lat39Lon68,0
5318,Brooklyn,-73.9702,40.6576,-73.966,40.6534,7101,38,68,Lat38Lon68,0
5324,Brooklyn,-73.9702,40.6534,-73.966,40.6492,7102,37,68,Lat37Lon68,139
5322,Brooklyn,-73.9702,40.6492,-73.966,40.645,7103,36,68,Lat36Lon68,113
5345,Brooklyn,-73.9702,40.645,-73.966,40.6408,7104,35,68,Lat35Lon68,58
5344,Brooklyn,-73.9702,40.6408,-73.966,40.6366,7105,34,68,Lat34Lon68,212
5347,Brooklyn,-73.9702,40.6366,-73.966,40.6324,7106,33,68,Lat33Lon68,184
5346,Brooklyn,-73.9702,40.6324,-73.966,40.6282,7107,32,68,Lat32Lon68,199
5349,Brooklyn,-73.9702,40.6282,-73.966,40.624,7108,31,68,Lat31Lon68,144
5348,Brooklyn,-73.9702,40.624,-73.966,40.6198,7109,30,68,Lat30Lon68,59
5351,Brooklyn,-73.9702,40.6198,-73.966,40.6156,7110,29,68,Lat29Lon68,109
5350,Brooklyn,-73.9702,40.6156,-73.966,40.6114,7111,28,68,Lat28Lon68,171
5337,Brooklyn,-73.9702,40.6114,-73.966,40.6072,7112,27,68,Lat27Lon68,84
5336,Brooklyn,-73.9702,40.6072,-73.966,40.603,7113,26,68,Lat26Lon68,143
5339,Brooklyn,-73.9702,40.603,-73.966,40.5988,7114,25,68,Lat25Lon68,108
5338,Brooklyn,-73.9702,40.5988,-73.966,40.5946,7115,24,68,Lat24Lon68,104
5341,Brooklyn,-73.9702,40.5946,-73.966,40.5904,7116,23,68,Lat23Lon68,100
5340,Brooklyn,-73.9702,40.5904,-73.966,40.5862,7117,22,68,Lat22Lon68,87
5343,Brooklyn,-73.9702,40.5862,-73.966,40.582,7118,21,68,Lat21Lon68,139
5342,Brooklyn,-73.9702,40.582,-73.966,40.5778,7119,20,68,Lat20Lon68,204
5353,Brooklyn,-73.9702,40.5778,-73.966,40.5736,7120,19,68,Lat19Lon68,175
5352,Brooklyn,-73.9702,40.5736,-73.966,40.5694,7121,18,68,Lat18Lon68,0
2286,Manhattan,-73.966,40.834,-73.9618,40.8298,7161,80,69,Lat80Lon69,0
2291,Manhattan,-73.966,40.8298,-73.9618,40.8256,7162,79,69,Lat79Lon69,0
2290,Manhattan,-73.966,40.8256,-73.9618,40.8214,7163,78,69,Lat78Lon69,0
2293,Manhattan,-73.966,40.8214,-73.9618,40.8172,7164,77,69,Lat77Lon69,0
2292,Manhattan,-73.966,40.8172,-73.9618,40.813,7165,76,69,Lat76Lon69,0
2295,Manhattan,-73.966,40.813,-73.9618,40.8088,7166,75,69,Lat75Lon69,156
2294,Manhattan,-73.966,40.8088,-73.9618,40.8046,7167,74,69,Lat74Lon69,283
1989,Manhattan,-73.966,40.8046,-73.9618,40.8004,7168,73,69,Lat73Lon69,479
1988,Manhattan,-73.966,40.8004,-73.9618,40.7962,7169,72,69,Lat72Lon69,745
1992,Manhattan,-73.966,40.7962,-73.9618,40.792,7170,71,69,Lat71Lon69,473
1991,Manhattan,-73.966,40.792,-73.9618,40.7878,7171,70,69,Lat70Lon69,180
1996,Manhattan,-73.966,40.7878,-73.9618,40.7836,7172,69,69,Lat69Lon69,0
1994,Manhattan,-73.966,40.7836,-73.9618,40.7794,7173,68,69,Lat68Lon69,0
2000,Manhattan,-73.966,40.7794,-73.9618,40.7752,7174,67,69,Lat67Lon69,205
1998,Manhattan,-73.966,40.7752,-73.9618,40.771,7175,66,69,Lat66Lon69,412
1979,Manhattan,-73.966,40.771,-73.9618,40.7668,7176,65,69,Lat65Lon69,417
1977,Manhattan,-73.966,40.7668,-73.9618,40.7626,7177,64,69,Lat64Lon69,450
1982,Manhattan,-73.966,40.7626,-73.9618,40.7584,7178,63,69,Lat63Lon69,389
1981,Manhattan,-73.966,40.7584,-73.9618,40.7542,7179,62,69,Lat62Lon69,345
1985,Manhattan,-73.966,40.7542,-73.9618,40.75,7180,61,69,Lat61Lon69,43
1984,Manhattan,-73.966,40.75,-73.9618,40.7458,7181,60,69,Lat60Lon69,0
1987,Manhattan,-73.966,40.7458,-73.9618,40.7416,7182,59,69,Lat59Lon69,50
1266,Queens,-73.966,40.7416,-73.9618,40.7374,7183,58,69,Lat58Lon69,0
4528,Brooklyn,-73.966,40.7374,-73.9618,40.7332,7184,57,69,Lat57Lon69,0
2002,Manhattan,-73.966,40.7332,-73.9618,40.729,7185,56,69,Lat56Lon69,0
2008,Manhattan,-73.966,40.729,-73.9618,40.7248,7186,55,69,Lat55Lon69,0
2006,Manhattan,-73.966,40.7248,-73.9618,40.7206,7187,54,69,Lat54Lon69,0.5
2010,Manhattan,-73.966,40.7206,-73.9618,40.7164,7188,53,69,Lat53Lon69,99.5
4532,Brooklyn,-73.966,40.7164,-73.9618,40.7122,7189,52,69,Lat52Lon69,242
4535,Brooklyn,-73.966,40.7122,-73.9618,40.708,7190,51,69,Lat51Lon69,271
4534,Brooklyn,-73.966,40.708,-73.9618,40.7038,7191,50,69,Lat50Lon69,458
4514,Brooklyn,-73.966,40.7038,-73.9618,40.6996,7192,49,69,Lat49Lon69,174
4512,Brooklyn,-73.966,40.6996,-73.9618,40.6954,7193,48,69,Lat48Lon69,73
4518,Brooklyn,-73.966,40.6954,-73.9618,40.6912,7194,47,69,Lat47Lon69,218
4516,Brooklyn,-73.966,40.6912,-73.9618,40.687,7195,46,69,Lat46Lon69,223
4520,Brooklyn,-73.966,40.687,-73.9618,40.6828,7196,45,69,Lat45Lon69,189
4519,Brooklyn,-73.966,40.6828,-73.9618,40.6786,7197,44,69,Lat44Lon69,171
4524,Brooklyn,-73.966,40.6786,-73.9618,40.6744,7198,43,69,Lat43Lon69,202
4522,Brooklyn,-73.966,40.6744,-73.9618,40.6702,7199,42,69,Lat42Lon69,135
4547,Brooklyn,-73.966,40.6702,-73.9618,40.666,7200,41,69,Lat41Lon69,188
4546,Brooklyn,-73.966,40.666,-73.9618,40.6618,7201,40,69,Lat40Lon69,12
4549,Brooklyn,-73.966,40.6618,-73.9618,40.6576,7202,39,69,Lat39Lon69,172
4548,Brooklyn,-73.966,40.6576,-73.9618,40.6534,7203,38,69,Lat38Lon69,245
4551,Brooklyn,-73.966,40.6534,-73.9618,40.6492,7204,37,69,Lat37Lon69,382
4550,Brooklyn,-73.966,40.6492,-73.9618,40.645,7205,36,69,Lat36Lon69,193
4553,Brooklyn,-73.966,40.645,-73.9618,40.6408,7206,35,69,Lat35Lon69,210
4552,Brooklyn,-73.966,40.6408,-73.9618,40.6366,7207,34,69,Lat34Lon69,133
4537,Brooklyn,-73.966,40.6366,-73.9618,40.6324,7208,33,69,Lat33Lon69,248
4536,Brooklyn,-73.966,40.6324,-73.9618,40.6282,7209,32,69,Lat32Lon69,104
4540,Brooklyn,-73.966,40.6282,-73.9618,40.624,7210,31,69,Lat31Lon69,175
4538,Brooklyn,-73.966,40.624,-73.9618,40.6198,7211,30,69,Lat30Lon69,172
4543,Brooklyn,-73.966,40.6198,-73.9618,40.6156,7212,29,69,Lat29Lon69,79
4542,Brooklyn,-73.966,40.6156,-73.9618,40.6114,7213,28,69,Lat28Lon69,209
4545,Brooklyn,-73.966,40.6114,-73.9618,40.6072,7214,27,69,Lat27Lon69,145
4544,Brooklyn,-73.966,40.6072,-73.9618,40.603,7215,26,69,Lat26Lon69,86
4555,Brooklyn,-73.966,40.603,-73.9618,40.5988,7216,25,69,Lat25Lon69,137
4554,Brooklyn,-73.966,40.5988,-73.9618,40.5946,7217,24,69,Lat24Lon69,156
4557,Brooklyn,-73.966,40.5946,-73.9618,40.5904,7218,23,69,Lat23Lon69,86
4556,Brooklyn,-73.966,40.5904,-73.9618,40.5862,7219,22,69,Lat22Lon69,142
4559,Brooklyn,-73.966,40.5862,-73.9618,40.582,7220,21,69,Lat21Lon69,45
4558,Brooklyn,-73.966,40.582,-73.9618,40.5778,7221,20,69,Lat20Lon69,294
4561,Brooklyn,-73.966,40.5778,-73.9618,40.5736,7222,19,69,Lat19Lon69,454
4560,Brooklyn,-73.966,40.5736,-73.9618,40.5694,7223,18,69,Lat18Lon69,0
2027,Manhattan,-73.9618,40.8424,-73.9576,40.8382,7261,82,70,Lat82Lon70,0
2031,Manhattan,-73.9618,40.8382,-73.9576,40.834,7262,81,70,Lat81Lon70,0
2030,Manhattan,-73.9618,40.834,-73.9576,40.8298,7263,80,70,Lat80Lon70,0
2046,Manhattan,-73.9618,40.8298,-73.9576,40.8256,7264,79,70,Lat79Lon70,0
2044,Manhattan,-73.9618,40.8256,-73.9576,40.8214,7265,78,70,Lat78Lon70,13
2048,Manhattan,-73.9618,40.8214,-73.9576,40.8172,7266,77,70,Lat77Lon70,72
2047,Manhattan,-73.9618,40.8172,-73.9576,40.813,7267,76,70,Lat76Lon70,549
2050,Manhattan,-73.9618,40.813,-73.9576,40.8088,7268,75,70,Lat75Lon70,205
2049,Manhattan,-73.9618,40.8088,-73.9576,40.8046,7269,74,70,Lat74Lon70,304
2052,Manhattan,-73.9618,40.8046,-73.9576,40.8004,7270,73,70,Lat73Lon70,440
2051,Manhattan,-73.9618,40.8004,-73.9576,40.7962,7271,72,70,Lat72Lon70,184
2033,Manhattan,-73.9618,40.7962,-73.9576,40.792,7272,71,70,Lat71Lon70,99
2032,Manhattan,-73.9618,40.792,-73.9576,40.7878,7273,70,70,Lat70Lon70,0
2035,Manhattan,-73.9618,40.7878,-73.9576,40.7836,7274,69,70,Lat69Lon70,38
2034,Manhattan,-73.9618,40.7836,-73.9576,40.7794,7275,68,70,Lat68Lon70,284
2038,Manhattan,-73.9618,40.7794,-73.9576,40.7752,7276,67,70,Lat67Lon70,261
2037,Manhattan,-73.9618,40.7752,-73.9576,40.771,7277,66,70,Lat66Lon70,518
2043,Manhattan,-73.9618,40.771,-73.9576,40.7668,7278,65,70,Lat65Lon70,401
2041,Manhattan,-73.9618,40.7668,-73.9576,40.7626,7279,64,70,Lat64Lon70,420
2058,Manhattan,-73.9618,40.7626,-73.9576,40.7584,7280,63,70,Lat63Lon70,386
2057,Manhattan,-73.9618,40.7584,-73.9576,40.7542,7281,62,70,Lat62Lon70,120
2062,Manhattan,-73.9618,40.7542,-73.9576,40.75,7282,61,70,Lat61Lon70,0
1326,Queens,-73.9618,40.75,-73.9576,40.7458,7283,60,70,Lat60Lon70,0
1330,Queens,-73.9618,40.7458,-73.9576,40.7416,7284,59,70,Lat59Lon70,62.5
4578,Brooklyn,-73.9618,40.7416,-73.9576,40.7374,7285,58,70,Lat58Lon70,3.333333333
1333,Queens,-73.9618,40.7374,-73.9576,40.7332,7286,57,70,Lat57Lon70,51
2068,Manhattan,-73.9618,40.7332,-73.9576,40.729,7287,56,70,Lat56Lon70,45.5
2054,Manhattan,-73.9618,40.729,-73.9576,40.7248,7288,55,70,Lat55Lon70,6
2053,Manhattan,-73.9618,40.7248,-73.9576,40.7206,7289,54,70,Lat54Lon70,60.5
4573,Brooklyn,-73.9618,40.7206,-73.9576,40.7164,7290,53,70,Lat53Lon70,253
4571,Brooklyn,-73.9618,40.7164,-73.9576,40.7122,7291,52,70,Lat52Lon70,357
4575,Brooklyn,-73.9618,40.7122,-73.9576,40.708,7292,51,70,Lat51Lon70,518
4574,Brooklyn,-73.9618,40.708,-73.9576,40.7038,7293,50,70,Lat50Lon70,295
4577,Brooklyn,-73.9618,40.7038,-73.9576,40.6996,7294,49,70,Lat49Lon70,80
4576,Brooklyn,-73.9618,40.6996,-73.9576,40.6954,7295,48,70,Lat48Lon70,125
4596,Brooklyn,-73.9618,40.6954,-73.9576,40.6912,7296,47,70,Lat47Lon70,195
4594,Brooklyn,-73.9618,40.6912,-73.9576,40.687,7297,46,70,Lat46Lon70,459
4599,Brooklyn,-73.9618,40.687,-73.9576,40.6828,7298,45,70,Lat45Lon70,149
4597,Brooklyn,-73.9618,40.6828,-73.9576,40.6786,7299,44,70,Lat44Lon70,201
4601,Brooklyn,-73.9618,40.6786,-73.9576,40.6744,7300,43,70,Lat43Lon70,192
4600,Brooklyn,-73.9618,40.6744,-73.9576,40.6702,7301,42,70,Lat42Lon70,338
4603,Brooklyn,-73.9618,40.6702,-73.9576,40.666,7302,41,70,Lat41Lon70,114
4602,Brooklyn,-73.9618,40.666,-73.9576,40.6618,7303,40,70,Lat40Lon70,105
4582,Brooklyn,-73.9618,40.6618,-73.9576,40.6576,7304,39,70,Lat39Lon70,375
4581,Brooklyn,-73.9618,40.6576,-73.9576,40.6534,7305,38,70,Lat38Lon70,248
4585,Brooklyn,-73.9618,40.6534,-73.9576,40.6492,7306,37,70,Lat37Lon70,620
4583,Brooklyn,-73.9618,40.6492,-73.9576,40.645,7307,36,70,Lat36Lon70,436
4589,Brooklyn,-73.9618,40.645,-73.9576,40.6408,7308,35,70,Lat35Lon70,515
4587,Brooklyn,-73.9618,40.6408,-73.9576,40.6366,7309,34,70,Lat34Lon70,296
4593,Brooklyn,-73.9618,40.6366,-73.9576,40.6324,7310,33,70,Lat33Lon70,185
4591,Brooklyn,-73.9618,40.6324,-73.9576,40.6282,7311,32,70,Lat32Lon70,56
4612,Brooklyn,-73.9618,40.6282,-73.9576,40.624,7312,31,70,Lat31Lon70,137
4611,Brooklyn,-73.9618,40.624,-73.9576,40.6198,7313,30,70,Lat30Lon70,132
4614,Brooklyn,-73.9618,40.6198,-73.9576,40.6156,7314,29,70,Lat29Lon70,119
4613,Brooklyn,-73.9618,40.6156,-73.9576,40.6114,7315,28,70,Lat28Lon70,125
4616,Brooklyn,-73.9618,40.6114,-73.9576,40.6072,7316,27,70,Lat27Lon70,367
4615,Brooklyn,-73.9618,40.6072,-73.9576,40.603,7317,26,70,Lat26Lon70,203
4618,Brooklyn,-73.9618,40.603,-73.9576,40.5988,7318,25,70,Lat25Lon70,73
4617,Brooklyn,-73.9618,40.5988,-73.9576,40.5946,7319,24,70,Lat24Lon70,142
4605,Brooklyn,-73.9618,40.5946,-73.9576,40.5904,7320,23,70,Lat23Lon70,85
4604,Brooklyn,-73.9618,40.5904,-73.9576,40.5862,7321,22,70,Lat22Lon70,167
4607,Brooklyn,-73.9618,40.5862,-73.9576,40.582,7322,21,70,Lat21Lon70,76
4606,Brooklyn,-73.9618,40.582,-73.9576,40.5778,7323,20,70,Lat20Lon70,363
4609,Brooklyn,-73.9618,40.5778,-73.9576,40.5736,7324,19,70,Lat19Lon70,157
2104,Manhattan,-73.9576,40.8508,-73.9534,40.8466,7361,84,71,Lat84Lon71,0
2106,Manhattan,-73.9576,40.8466,-73.9534,40.8424,7362,83,71,Lat83Lon71,0
2105,Manhattan,-73.9576,40.8424,-73.9534,40.8382,7363,82,71,Lat82Lon71,0
2108,Manhattan,-73.9576,40.8382,-73.9534,40.834,7364,81,71,Lat81Lon71,0
2107,Manhattan,-73.9576,40.834,-73.9534,40.8298,7365,80,71,Lat80Lon71,0
2110,Manhattan,-73.9576,40.8298,-73.9534,40.8256,7366,79,71,Lat79Lon71,11
2109,Manhattan,-73.9576,40.8256,-73.9534,40.8214,7367,78,71,Lat78Lon71,200
2097,Manhattan,-73.9576,40.8214,-73.9534,40.8172,7368,77,71,Lat77Lon71,472
2096,Manhattan,-73.9576,40.8172,-73.9534,40.813,7369,76,71,Lat76Lon71,731
2099,Manhattan,-73.9576,40.813,-73.9534,40.8088,7370,75,71,Lat75Lon71,777
2098,Manhattan,-73.9576,40.8088,-73.9534,40.8046,7371,74,71,Lat74Lon71,393
2101,Manhattan,-73.9576,40.8046,-73.9534,40.8004,7372,73,71,Lat73Lon71,449
2100,Manhattan,-73.9576,40.8004,-73.9534,40.7962,7373,72,71,Lat72Lon71,17
